charger_id,timestamp,energy_kwh,voltage,current,temperature,soc_percent,status,ai_status,ai_score
OVN-EV-002,2026-03-25 08:41:40.325932,14.26,418.64,34.35,30.17,56.29,Charging,Normal,-0.5022
OVN-EV-003,2026-03-25 08:41:40.795561,11.58,411.67,28.95,36.86,73.04,Charging,Normal,-0.4714
OVN-EV-001,2026-03-25 08:41:40.995617,19.39,393.33,28.78,40.99,81.47,Charging,Normal,-0.4468
OVN-EV-002,2026-03-25 08:41:43.344449,11.47,388.79,35.15,37.56,39.07,Charging,Normal,-0.4797
OVN-EV-003,2026-03-25 08:41:43.800813,14.45,399.05,33.06,39.55,71.49,Charging,Normal,-0.429
OVN-EV-001,2026-03-25 08:41:44.004957,18.37,411.25,31.97,38.49,47.99,Charging,Normal,-0.4306
OVN-EV-002,2026-03-25 08:41:46.354804,16.52,412.94,32.96,43.9,78.54,Charging,Normal,-0.4526
OVN-EV-003,2026-03-25 08:41:46.800424,11.93,406.54,28.37,43.79,24.55,Charging,Normal,-0.5094
OVN-EV-001,2026-03-25 08:41:47.022658,10.11,492.28,92.56,77.99,66.51,ANOMALY,ANOMALY,-0.6966
OVN-EV-002,2026-03-25 08:41:49.371092,19.52,404.38,33.29,35.45,60.48,Charging,Normal,-0.4269
OVN-EV-003,2026-03-25 08:41:49.818284,11.36,406.1,31.07,33.71,42.81,Charging,Normal,-0.4754
OVN-EV-001,2026-03-25 08:41:50.052312,11.24,453.67,86.45,81.56,90.46,ANOMALY,ANOMALY,-0.6869
OVN-EV-002,2026-03-25 08:41:52.402688,19.81,461.77,80.47,76.48,51.09,ANOMALY,ANOMALY,-0.6781
OVN-EV-003,2026-03-25 08:41:52.836869,21.93,417.84,34.9,44.96,85.66,Charging,Normal,-0.52
OVN-EV-001,2026-03-25 08:41:53.087784,20.83,395.86,28.33,41.49,22.59,Charging,Normal,-0.4951
OVN-EV-002,2026-03-25 08:41:55.429336,13.71,398.15,32.43,43.67,73.64,Charging,Normal,-0.4358
OVN-EV-003,2026-03-25 08:41:55.846231,11.11,382.83,28.19,40.46,74.94,Charging,Normal,-0.4929
OVN-EV-001,2026-03-25 08:41:56.096879,24.28,401.06,29.54,41.97,71.61,Charging,Normal,-0.4871
OVN-EV-002,2026-03-25 08:41:58.434191,17.64,409.48,35.28,37.56,77.25,Charging,Normal,-0.4603
OVN-EV-003,2026-03-25 08:41:58.849867,23.02,380.72,33.58,36.69,74.77,Charging,Normal,-0.478
OVN-EV-001,2026-03-25 08:41:59.114031,18.85,383.56,31.09,34.93,94.92,Charging,Normal,-0.5018
OVN-EV-002,2026-03-25 08:42:01.443105,19.12,494.41,86.38,78.93,64.88,ANOMALY,ANOMALY,-0.6732
OVN-EV-003,2026-03-25 08:42:01.845310,24.42,418.13,28.2,30.85,65.2,Charging,Normal,-0.5659
OVN-EV-001,2026-03-25 08:42:02.115735,14.52,386.18,31.05,39.57,81.45,Charging,Normal,-0.4453
OVN-EV-002,2026-03-25 08:42:04.450736,13.67,383.0,31.14,44.96,82.49,Charging,Normal,-0.4819
OVN-EV-003,2026-03-25 08:42:04.854450,23.0,387.59,31.35,43.04,54.1,Charging,Normal,-0.4732
OVN-EV-001,2026-03-25 08:42:05.114082,10.82,413.96,31.33,36.47,58.72,Charging,Normal,-0.4729
OVN-EV-002,2026-03-25 08:42:07.462320,22.7,418.92,33.89,37.66,88.92,Charging,Normal,-0.4951
OVN-EV-003,2026-03-25 08:42:07.875527,22.84,384.86,30.24,30.8,20.98,Charging,Normal,-0.5421
OVN-EV-001,2026-03-25 08:42:08.110852,20.88,411.52,30.97,37.78,70.21,Charging,Normal,-0.4348
OVN-EV-002,2026-03-25 08:42:10.456610,16.75,393.19,31.8,31.66,73.89,Charging,Normal,-0.4465
OVN-EV-003,2026-03-25 08:42:10.880012,11.65,383.6,35.24,41.79,48.15,Charging,Normal,-0.4998
OVN-EV-001,2026-03-25 08:42:11.119397,21.27,392.91,32.48,31.77,62.81,Charging,Normal,-0.4462
OVN-EV-002,2026-03-25 08:42:13.456054,12.24,397.33,31.05,30.18,47.56,Charging,Normal,-0.4867
OVN-EV-003,2026-03-25 08:42:13.885058,14.69,387.63,34.61,31.19,39.31,Charging,Normal,-0.4889
OVN-EV-001,2026-03-25 08:42:14.130589,24.28,382.56,29.95,30.75,41.02,Charging,Normal,-0.5273
OVN-EV-002,2026-03-25 08:42:16.470210,12.35,419.77,28.85,39.83,49.03,Charging,Normal,-0.51
OVN-EV-003,2026-03-25 08:42:16.899193,13.6,419.66,35.52,39.3,45.98,Charging,Normal,-0.492
OVN-EV-001,2026-03-25 08:42:17.144350,14.45,394.08,28.24,35.6,68.12,Charging,Normal,-0.4599
OVN-EV-002,2026-03-25 08:42:19.477508,23.47,411.82,32.96,43.15,30.42,Charging,Normal,-0.4773
OVN-EV-003,2026-03-25 08:42:19.911677,15.25,389.61,30.59,38.55,39.75,Charging,Normal,-0.443
OVN-EV-001,2026-03-25 08:42:20.155872,18.92,403.15,35.6,38.37,80.71,Charging,Normal,-0.4791
OVN-EV-002,2026-03-25 08:42:22.472379,10.41,413.44,30.06,42.58,48.25,Charging,Normal,-0.4969
OVN-EV-003,2026-03-25 08:42:22.911549,22.31,396.51,29.36,44.23,55.22,Charging,Normal,-0.4684
OVN-EV-001,2026-03-25 08:42:23.165373,14.76,385.66,34.31,39.54,88.63,Charging,Normal,-0.4789
OVN-EV-002,2026-03-25 08:42:25.482343,23.94,415.43,32.89,34.0,42.07,Charging,Normal,-0.4839
OVN-EV-003,2026-03-25 08:42:25.917910,18.46,410.22,33.33,37.68,41.67,Charging,Normal,-0.4434
OVN-EV-001,2026-03-25 08:42:26.183548,23.19,412.78,28.28,31.56,57.81,Charging,Normal,-0.5151
OVN-EV-002,2026-03-25 08:42:28.486979,20.9,405.97,28.69,32.53,54.05,Charging,Normal,-0.4785
OVN-EV-003,2026-03-25 08:42:28.926374,20.93,414.38,35.89,32.23,63.38,Charging,Normal,-0.4991
OVN-EV-001,2026-03-25 08:42:29.200337,22.54,382.83,34.02,41.09,38.76,Charging,Normal,-0.4813
OVN-EV-002,2026-03-25 08:42:31.494012,15.79,406.38,33.54,44.68,93.68,Charging,Normal,-0.4836
OVN-EV-003,2026-03-25 08:42:31.922666,14.38,394.83,33.85,34.11,36.33,Charging,Normal,-0.4468
OVN-EV-001,2026-03-25 08:42:32.217718,20.38,413.22,35.82,34.28,22.95,Charging,Normal,-0.5273
OVN-EV-002,2026-03-25 08:42:34.509631,18.78,405.18,35.32,33.22,32.27,Charging,Normal,-0.4969
OVN-EV-003,2026-03-25 08:42:34.924602,15.6,383.73,34.68,31.38,79.8,Charging,Normal,-0.4932
OVN-EV-001,2026-03-25 08:42:35.232155,24.34,417.95,30.19,33.47,23.29,Charging,Normal,-0.5497
OVN-EV-002,2026-03-25 08:42:37.513906,11.47,384.16,33.18,40.47,40.71,Charging,Normal,-0.475
OVN-EV-003,2026-03-25 08:42:37.959461,19.15,413.47,34.27,41.5,33.94,Charging,Normal,-0.4756
OVN-EV-001,2026-03-25 08:42:38.249029,14.63,395.89,29.85,43.06,38.17,Charging,Normal,-0.4413
OVN-EV-002,2026-03-25 08:42:40.528697,14.05,390.14,32.36,32.12,57.4,Charging,Normal,-0.4625
OVN-EV-003,2026-03-25 08:42:40.956156,16.08,398.69,32.4,38.78,74.68,Charging,Normal,-0.427
OVN-EV-001,2026-03-25 08:42:41.263044,18.89,419.1,29.88,42.87,88.36,Charging,Normal,-0.5127
OVN-EV-002,2026-03-25 08:42:43.542494,11.26,402.89,34.24,31.18,47.41,Charging,Normal,-0.5062
OVN-EV-003,2026-03-25 08:42:43.964820,18.75,404.69,34.01,40.79,64.53,Charging,Normal,-0.4364
OVN-EV-001,2026-03-25 08:42:44.262158,13.02,387.0,34.32,33.01,33.32,Charging,Normal,-0.4721
OVN-EV-002,2026-03-25 08:42:46.547742,17.74,389.0,33.74,31.83,47.37,Charging,Normal,-0.4732
OVN-EV-003,2026-03-25 08:42:46.995843,24.75,409.6,34.64,35.32,56.61,Charging,Normal,-0.4977
OVN-EV-001,2026-03-25 08:42:47.278891,15.15,418.94,32.5,30.82,85.41,Charging,Normal,-0.5226
OVN-EV-002,2026-03-25 08:42:49.546859,15.08,380.01,29.5,36.44,32.98,Charging,Normal,-0.5011
OVN-EV-003,2026-03-25 08:42:50.004684,17.14,386.63,30.65,42.33,29.4,Charging,Normal,-0.4789
OVN-EV-001,2026-03-25 08:42:50.297632,11.99,412.93,34.74,34.94,37.28,Charging,Normal,-0.4754
OVN-EV-002,2026-03-25 08:42:52.552713,14.69,416.1,31.68,30.24,40.48,Charging,Normal,-0.4998
OVN-EV-003,2026-03-25 08:42:53.006803,18.46,396.07,28.56,39.97,91.07,Charging,Normal,-0.4759
OVN-EV-001,2026-03-25 08:42:53.313763,18.92,401.72,34.0,43.69,54.0,Charging,Normal,-0.4548
OVN-EV-002,2026-03-25 08:42:55.562791,24.37,390.97,29.59,44.08,92.07,Charging,Normal,-0.5377
OVN-EV-003,2026-03-25 08:42:56.012466,10.85,407.9,32.63,35.85,64.28,Charging,Normal,-0.4537
OVN-EV-001,2026-03-25 08:42:56.314209,13.61,395.17,28.76,39.59,64.61,Charging,Normal,-0.4421
OVN-EV-002,2026-03-25 08:42:58.579476,11.37,400.66,34.92,33.12,85.24,Charging,Normal,-0.5023
OVN-EV-003,2026-03-25 08:42:59.025355,23.93,386.19,33.82,43.15,67.3,Charging,Normal,-0.4942
OVN-EV-001,2026-03-25 08:42:59.317516,22.99,396.54,31.2,37.73,23.2,Charging,Normal,-0.4931
OVN-EV-002,2026-03-25 08:43:01.593733,16.8,388.15,32.7,37.79,21.46,Charging,Normal,-0.4775
OVN-EV-003,2026-03-25 08:43:02.046037,17.42,415.05,35.07,34.84,94.86,Charging,Normal,-0.5411
OVN-EV-001,2026-03-25 08:43:02.324434,13.67,400.32,34.25,30.03,21.88,Charging,Normal,-0.5166
OVN-EV-002,2026-03-25 08:43:04.597807,19.92,404.08,35.18,37.73,74.83,Charging,Normal,-0.4616
OVN-EV-003,2026-03-25 08:43:05.053138,12.09,408.57,31.11,34.9,28.57,Charging,Normal,-0.4652
OVN-EV-001,2026-03-25 08:43:05.336299,10.23,389.51,34.03,43.02,22.53,Charging,Normal,-0.5312
OVN-EV-002,2026-03-25 08:43:07.608690,19.39,397.76,33.43,31.62,40.83,Charging,Normal,-0.4621
OVN-EV-003,2026-03-25 08:43:08.058519,19.09,389.79,31.26,35.78,57.79,Charging,Normal,-0.4347
OVN-EV-001,2026-03-25 08:43:08.332502,11.42,386.08,31.42,41.81,37.89,Charging,Normal,-0.4665
OVN-EV-002,2026-03-25 08:43:10.627676,22.96,408.5,33.37,32.43,82.33,Charging,Normal,-0.4865
OVN-EV-003,2026-03-25 08:43:11.073485,22.71,395.25,31.63,41.14,83.0,Charging,Normal,-0.4612
OVN-EV-001,2026-03-25 08:43:11.327279,10.36,383.12,28.21,41.22,23.87,Charging,Normal,-0.5535
OVN-EV-002,2026-03-25 08:43:13.631159,11.96,403.21,32.81,31.17,41.64,Charging,Normal,-0.4824
OVN-EV-003,2026-03-25 08:43:14.090194,15.61,410.19,33.43,42.77,31.58,Charging,Normal,-0.4548
OVN-EV-001,2026-03-25 08:43:14.325095,14.29,384.98,34.47,38.69,84.45,Charging,Normal,-0.4671
OVN-EV-002,2026-03-25 08:43:16.625679,23.88,383.19,33.03,41.05,79.14,Charging,Normal,-0.4917
OVN-EV-003,2026-03-25 08:43:17.105669,13.69,405.47,31.99,34.89,25.54,Charging,Normal,-0.4543
OVN-EV-001,2026-03-25 08:43:17.325419,21.26,416.06,30.69,35.49,54.38,Charging,Normal,-0.4708
OVN-EV-002,2026-03-25 08:43:19.635768,12.29,387.14,32.02,31.61,64.58,Charging,Normal,-0.4806
OVN-EV-003,2026-03-25 08:43:20.107288,19.11,407.17,30.42,38.79,61.13,Charging,Normal,-0.4377
OVN-EV-001,2026-03-25 08:43:20.331188,14.24,388.84,30.16,34.36,65.27,Charging,Normal,-0.4488
OVN-EV-002,2026-03-25 08:43:22.642427,22.07,418.67,35.62,42.61,41.06,Charging,Normal,-0.5123
OVN-EV-003,2026-03-25 08:43:23.114720,15.19,385.88,29.42,43.85,43.01,Charging,Normal,-0.4787
OVN-EV-001,2026-03-25 08:43:23.342195,21.73,413.5,28.97,31.99,94.84,Charging,Normal,-0.5541
OVN-EV-002,2026-03-25 08:43:25.656619,15.28,402.3,30.74,41.02,52.84,Charging,Normal,-0.4342
OVN-EV-003,2026-03-25 08:43:26.114030,19.22,413.44,33.67,39.45,42.55,Charging,Normal,-0.4536
OVN-EV-001,2026-03-25 08:43:26.360459,13.74,380.41,29.9,43.79,75.99,Charging,Normal,-0.4855
OVN-EV-002,2026-03-25 08:43:28.661424,18.28,407.15,33.32,34.47,87.18,Charging,Normal,-0.462
OVN-EV-003,2026-03-25 08:43:29.130764,17.73,404.5,31.66,36.16,70.39,Charging,Normal,-0.4294
OVN-EV-001,2026-03-25 08:43:29.377792,14.29,413.29,29.29,43.77,73.17,Charging,Normal,-0.4622
OVN-EV-002,2026-03-25 08:43:31.671788,18.33,408.79,35.1,33.47,60.41,Charging,Normal,-0.4759
OVN-EV-003,2026-03-25 08:43:32.128908,10.59,399.23,30.29,38.12,32.91,Charging,Normal,-0.476
OVN-EV-001,2026-03-25 08:43:32.384937,17.33,398.2,28.88,32.12,41.16,Charging,Normal,-0.4765
OVN-EV-002,2026-03-25 08:43:34.673181,21.24,404.8,34.05,39.98,79.47,Charging,Normal,-0.448
OVN-EV-003,2026-03-25 08:43:35.128073,13.84,405.17,31.35,30.41,72.37,Charging,Normal,-0.4716
OVN-EV-001,2026-03-25 08:43:35.398757,20.84,382.66,30.68,43.97,21.66,Charging,Normal,-0.5323
OVN-EV-002,2026-03-25 08:43:37.671957,16.15,386.96,33.32,39.79,54.02,Charging,Normal,-0.4458
OVN-EV-003,2026-03-25 08:43:38.138361,22.59,418.76,29.39,30.06,89.79,Charging,Normal,-0.5487
OVN-EV-001,2026-03-25 08:43:38.394565,19.59,382.31,31.25,41.5,45.28,Charging,Normal,-0.4664
OVN-EV-002,2026-03-25 08:43:40.686315,20.83,388.05,35.85,40.89,36.47,Charging,Normal,-0.502
OVN-EV-003,2026-03-25 08:43:41.146988,12.89,406.59,31.94,38.48,53.25,Charging,Normal,-0.446
OVN-EV-001,2026-03-25 08:43:41.408154,17.84,394.15,31.68,31.11,45.45,Charging,Normal,-0.4491
OVN-EV-002,2026-03-25 08:43:43.696071,18.1,408.0,35.18,42.21,37.8,Charging,Normal,-0.4719
OVN-EV-003,2026-03-25 08:43:44.145773,20.0,398.59,32.47,39.47,62.44,Charging,Normal,-0.4285
OVN-EV-001,2026-03-25 08:43:44.419172,20.69,411.45,30.82,32.29,42.92,Charging,Normal,-0.4744
OVN-EV-002,2026-03-25 08:43:46.705189,13.74,418.99,34.41,30.65,66.16,Charging,Normal,-0.5079
OVN-EV-003,2026-03-25 08:43:47.158146,14.81,396.69,33.69,40.34,41.6,Charging,Normal,-0.4361
OVN-EV-001,2026-03-25 08:43:47.429128,19.05,415.1,35.93,40.37,35.17,Charging,Normal,-0.4907
OVN-EV-002,2026-03-25 08:43:49.716824,22.94,410.74,33.28,40.76,30.97,Charging,Normal,-0.4634
OVN-EV-003,2026-03-25 08:43:50.163449,14.63,414.59,34.0,39.23,47.15,Charging,Normal,-0.4501
OVN-EV-001,2026-03-25 08:43:50.433208,20.17,401.58,34.26,44.03,62.8,Charging,Normal,-0.4606
OVN-EV-002,2026-03-25 08:43:52.729824,11.03,402.72,33.71,42.94,38.42,Charging,Normal,-0.4753
OVN-EV-003,2026-03-25 08:43:53.161073,22.08,400.1,28.03,34.91,71.37,Charging,Normal,-0.4715
OVN-EV-001,2026-03-25 08:43:53.452606,19.92,411.69,32.96,30.77,22.42,Charging,Normal,-0.5171
OVN-EV-002,2026-03-25 08:43:55.746632,17.06,410.42,35.49,39.16,85.93,Charging,Normal,-0.4795
OVN-EV-003,2026-03-25 08:43:56.165633,18.7,414.69,35.85,32.35,38.31,Charging,Normal,-0.5059
OVN-EV-001,2026-03-25 08:43:56.448849,10.89,399.94,30.9,37.82,42.01,Charging,Normal,-0.4609
OVN-EV-002,2026-03-25 08:43:58.748794,17.72,392.02,29.15,43.24,59.13,Charging,Normal,-0.453
OVN-EV-003,2026-03-25 08:43:59.180426,12.49,387.56,33.04,38.76,90.58,Charging,Normal,-0.4737
OVN-EV-001,2026-03-25 08:43:59.474209,12.54,460.35,87.8,71.96,45.36,ANOMALY,ANOMALY,-0.6908
OVN-EV-002,2026-03-25 08:44:01.759768,20.54,416.25,30.08,35.53,93.82,Charging,Normal,-0.5112
OVN-EV-003,2026-03-25 08:44:02.178961,14.33,395.51,29.06,42.57,69.64,Charging,Normal,-0.4396
OVN-EV-001,2026-03-25 08:44:02.480976,14.0,475.62,81.67,86.86,44.33,ANOMALY,ANOMALY,-0.6935
OVN-EV-002,2026-03-25 08:44:04.776440,10.02,395.02,29.33,35.34,20.83,Charging,Normal,-0.5287
OVN-EV-003,2026-03-25 08:44:05.179852,15.41,400.99,33.76,37.97,91.55,Charging,Normal,-0.4548
OVN-EV-001,2026-03-25 08:44:05.507064,16.43,401.5,30.77,31.86,28.69,Charging,Normal,-0.4709
OVN-EV-002,2026-03-25 08:44:07.790505,15.2,406.81,35.99,39.87,89.25,Charging,Normal,-0.4862
OVN-EV-003,2026-03-25 08:44:08.172338,19.43,387.3,34.43,31.73,80.08,Charging,Normal,-0.4914
OVN-EV-001,2026-03-25 08:44:08.513578,10.83,404.48,35.67,40.3,57.64,Charging,Normal,-0.4826
OVN-EV-002,2026-03-25 08:44:10.809820,20.83,408.65,33.59,36.7,65.95,Charging,Normal,-0.4352
OVN-EV-003,2026-03-25 08:44:11.178056,21.18,400.89,33.65,43.12,87.33,Charging,Normal,-0.454
OVN-EV-001,2026-03-25 08:44:11.528703,23.01,402.16,33.28,44.36,76.69,Charging,Normal,-0.4634
OVN-EV-002,2026-03-25 08:44:13.811689,11.94,380.68,29.08,44.09,85.89,Charging,Normal,-0.507
OVN-EV-003,2026-03-25 08:44:14.177149,14.12,414.24,30.38,37.0,70.96,Charging,Normal,-0.4471
OVN-EV-001,2026-03-25 08:44:14.544987,17.9,391.27,32.76,38.73,47.24,Charging,Normal,-0.433
OVN-EV-002,2026-03-25 08:44:16.821521,21.42,390.58,35.64,41.38,52.33,Charging,Normal,-0.4797
OVN-EV-003,2026-03-25 08:44:17.189901,21.19,380.82,35.03,44.53,74.5,Charging,Normal,-0.5279
OVN-EV-001,2026-03-25 08:44:17.556112,19.69,411.94,33.09,44.04,46.29,Charging,Normal,-0.4573
OVN-EV-002,2026-03-25 08:44:19.837573,24.48,392.94,28.67,44.87,94.43,Charging,Normal,-0.5577
OVN-EV-003,2026-03-25 08:44:20.205244,13.22,409.44,35.16,40.25,92.35,Charging,Normal,-0.5095
OVN-EV-001,2026-03-25 08:44:20.558341,19.09,395.87,31.82,44.83,80.5,Charging,Normal,-0.4681
OVN-EV-002,2026-03-25 08:44:22.846711,20.9,396.65,29.95,30.21,76.71,Charging,Normal,-0.4876
OVN-EV-003,2026-03-25 08:44:23.219278,22.53,454.92,99.06,74.26,77.57,ANOMALY,ANOMALY,-0.6837
OVN-EV-001,2026-03-25 08:44:23.570234,12.37,412.24,34.06,35.5,39.76,Charging,Normal,-0.4657
OVN-EV-002,2026-03-25 08:44:25.849418,11.4,414.97,31.36,44.92,77.38,Charging,Normal,-0.5118
OVN-EV-003,2026-03-25 08:44:26.237784,19.73,467.97,99.67,78.27,53.77,ANOMALY,ANOMALY,-0.6842
OVN-EV-001,2026-03-25 08:44:26.576407,18.26,394.21,34.83,36.2,33.63,Charging,Normal,-0.4655
OVN-EV-002,2026-03-25 08:44:28.850008,17.81,498.02,96.53,85.42,67.41,ANOMALY,ANOMALY,-0.694
OVN-EV-003,2026-03-25 08:44:29.247703,10.86,391.6,33.57,35.89,41.95,Charging,Normal,-0.4712
OVN-EV-001,2026-03-25 08:44:29.582216,19.65,395.72,32.07,36.57,71.75,Charging,Normal,-0.4291
OVN-EV-002,2026-03-25 08:44:31.852688,17.46,414.08,32.87,42.13,93.02,Charging,Normal,-0.4701
OVN-EV-003,2026-03-25 08:44:32.269794,22.45,387.92,32.24,39.79,48.37,Charging,Normal,-0.4498
OVN-EV-001,2026-03-25 08:44:32.594178,18.9,394.59,33.06,33.96,94.35,Charging,Normal,-0.4878
OVN-EV-002,2026-03-25 08:44:34.856845,17.81,383.79,30.17,44.45,33.79,Charging,Normal,-0.4833
OVN-EV-003,2026-03-25 08:44:35.266788,21.52,413.67,30.29,32.48,20.37,Charging,Normal,-0.5121
OVN-EV-001,2026-03-25 08:44:35.599639,14.77,417.18,28.71,34.91,50.81,Charging,Normal,-0.4923
OVN-EV-002,2026-03-25 08:44:37.869925,15.77,412.48,29.79,37.41,52.49,Charging,Normal,-0.4491
OVN-EV-003,2026-03-25 08:44:38.261259,12.4,384.22,33.83,35.89,48.3,Charging,Normal,-0.4721
OVN-EV-001,2026-03-25 08:44:38.590983,18.62,390.19,30.97,36.99,75.08,Charging,Normal,-0.4235
OVN-EV-002,2026-03-25 08:44:40.880676,14.74,416.92,32.58,31.5,60.42,Charging,Normal,-0.4692
OVN-EV-003,2026-03-25 08:44:41.272395,14.62,467.15,98.62,81.53,48.0,ANOMALY,ANOMALY,-0.682
OVN-EV-001,2026-03-25 08:44:41.609131,22.06,409.74,33.32,38.78,63.16,Charging,Normal,-0.4294
OVN-EV-002,2026-03-25 08:44:43.872061,10.89,400.14,35.06,38.06,83.15,Charging,Normal,-0.4917
OVN-EV-003,2026-03-25 08:44:44.270138,13.65,383.71,31.26,32.33,58.05,Charging,Normal,-0.4591
OVN-EV-001,2026-03-25 08:44:44.616584,11.19,392.18,34.62,30.83,62.28,Charging,Normal,-0.4938
OVN-EV-002,2026-03-25 08:44:46.895127,23.71,412.44,35.04,34.58,62.25,Charging,Normal,-0.4859
OVN-EV-003,2026-03-25 08:44:47.282142,12.62,381.1,32.61,33.86,62.67,Charging,Normal,-0.4743
OVN-EV-001,2026-03-25 08:44:47.615178,19.56,388.56,30.04,40.97,62.69,Charging,Normal,-0.4513
OVN-EV-002,2026-03-25 08:44:49.903805,16.33,404.65,28.75,31.47,36.99,Charging,Normal,-0.4851
OVN-EV-003,2026-03-25 08:44:50.284745,22.73,402.06,29.97,39.95,40.15,Charging,Normal,-0.4548
OVN-EV-001,2026-03-25 08:44:50.617783,10.98,394.28,34.5,37.33,78.85,Charging,Normal,-0.4765
OVN-EV-002,2026-03-25 08:44:52.920529,21.32,418.8,30.79,43.64,20.67,Charging,Normal,-0.5282
OVN-EV-003,2026-03-25 08:44:53.281065,17.6,398.23,29.9,34.8,64.66,Charging,Normal,-0.4445
OVN-EV-001,2026-03-25 08:44:53.617186,21.28,397.85,31.37,44.26,44.6,Charging,Normal,-0.4652
OVN-EV-002,2026-03-25 08:44:55.971331,15.51,411.12,28.1,40.14,93.06,Charging,Normal,-0.5013
OVN-EV-003,2026-03-25 08:44:56.285560,12.49,413.0,30.39,42.21,34.79,Charging,Normal,-0.4703
OVN-EV-001,2026-03-25 08:44:56.634285,11.45,401.16,32.11,31.11,44.43,Charging,Normal,-0.4772
OVN-EV-002,2026-03-25 08:44:58.980413,19.07,381.75,28.39,40.21,78.67,Charging,Normal,-0.4988
OVN-EV-003,2026-03-25 08:44:59.293200,22.3,419.75,30.3,30.0,53.55,Charging,Normal,-0.5147
OVN-EV-001,2026-03-25 08:44:59.631425,15.84,404.87,34.71,36.35,27.7,Charging,Normal,-0.4741
OVN-EV-002,2026-03-25 08:45:01.999850,19.26,396.73,30.61,35.59,68.07,Charging,Normal,-0.4396
OVN-EV-003,2026-03-25 08:45:02.300924,16.2,380.59,33.75,40.51,55.48,Charging,Normal,-0.4916
OVN-EV-001,2026-03-25 08:45:02.641370,12.01,386.83,29.79,37.25,66.54,Charging,Normal,-0.4702
OVN-EV-002,2026-03-25 08:45:05.016836,21.92,393.52,28.26,39.78,79.63,Charging,Normal,-0.4722
OVN-EV-003,2026-03-25 08:45:05.311479,21.7,380.95,35.59,38.93,80.51,Charging,Normal,-0.5102
OVN-EV-001,2026-03-25 08:45:05.642133,16.54,393.35,29.66,34.89,31.62,Charging,Normal,-0.4571
OVN-EV-002,2026-03-25 08:45:08.025287,23.26,410.29,31.99,32.09,46.0,Charging,Normal,-0.4754
OVN-EV-003,2026-03-25 08:45:08.315332,19.78,384.81,35.06,43.14,48.16,Charging,Normal,-0.4969
OVN-EV-001,2026-03-25 08:45:08.649504,24.91,390.57,28.12,44.6,56.53,Charging,Normal,-0.5289
OVN-EV-002,2026-03-25 08:45:11.032176,22.3,397.44,30.13,44.07,29.46,Charging,Normal,-0.4822
OVN-EV-003,2026-03-25 08:45:11.318166,19.63,405.26,35.02,41.87,45.08,Charging,Normal,-0.4585
OVN-EV-001,2026-03-25 08:45:11.666847,21.8,386.9,33.48,34.64,32.97,Charging,Normal,-0.4939
OVN-EV-002,2026-03-25 08:45:14.027507,13.99,380.28,28.26,33.27,57.79,Charging,Normal,-0.5066
OVN-EV-003,2026-03-25 08:45:14.316412,24.9,406.02,32.37,34.16,50.41,Charging,Normal,-0.4962
OVN-EV-001,2026-03-25 08:45:14.683684,21.57,400.1,30.87,30.64,83.85,Charging,Normal,-0.4763
OVN-EV-002,2026-03-25 08:45:17.041171,11.58,489.66,89.64,79.14,38.11,ANOMALY,ANOMALY,-0.7019
OVN-EV-003,2026-03-25 08:45:17.317846,19.94,381.38,35.02,43.03,75.65,Charging,Normal,-0.5081
OVN-EV-001,2026-03-25 08:45:17.694576,10.24,411.42,28.93,43.01,78.58,Charging,Normal,-0.5183
OVN-EV-002,2026-03-25 08:45:20.059867,18.43,383.21,31.36,30.7,40.03,Charging,Normal,-0.4878
OVN-EV-003,2026-03-25 08:45:20.317123,11.21,403.17,32.33,40.14,50.71,Charging,Normal,-0.4544
OVN-EV-001,2026-03-25 08:45:20.729173,23.01,386.94,29.7,38.93,66.07,Charging,Normal,-0.4674
OVN-EV-002,2026-03-25 08:45:23.067369,14.16,387.69,33.14,30.79,24.62,Charging,Normal,-0.4935
OVN-EV-003,2026-03-25 08:45:23.332821,13.14,398.44,35.46,43.09,73.17,Charging,Normal,-0.4731
OVN-EV-001,2026-03-25 08:45:23.753099,18.3,397.07,35.16,38.93,77.59,Charging,Normal,-0.4486
OVN-EV-002,2026-03-25 08:45:26.079351,19.93,383.4,34.62,43.49,31.49,Charging,Normal,-0.514
OVN-EV-003,2026-03-25 08:45:26.336452,15.81,393.62,30.74,32.8,77.07,Charging,Normal,-0.4474
OVN-EV-001,2026-03-25 08:45:26.759567,22.41,392.92,34.69,41.18,64.94,Charging,Normal,-0.4616
OVN-EV-002,2026-03-25 08:45:29.094741,11.3,391.43,34.88,42.8,32.37,Charging,Normal,-0.4978
OVN-EV-003,2026-03-25 08:45:29.328083,18.35,393.66,30.4,35.39,81.73,Charging,Normal,-0.4435
OVN-EV-001,2026-03-25 08:45:29.769406,14.24,402.21,31.24,30.67,58.01,Charging,Normal,-0.4606
OVN-EV-002,2026-03-25 08:45:32.137038,17.82,400.51,34.94,31.37,22.6,Charging,Normal,-0.5065
OVN-EV-003,2026-03-25 08:45:32.327980,21.3,384.88,29.64,31.33,69.48,Charging,Normal,-0.4808
OVN-EV-001,2026-03-25 08:45:32.774178,14.7,398.23,30.0,37.32,83.49,Charging,Normal,-0.446
OVN-EV-002,2026-03-25 08:45:35.163855,16.91,395.32,32.79,31.64,67.04,Charging,Normal,-0.4511
